,S_mean_std,A_mean_std,count,L2_norm
0,0.0033595149418122793,0.7693124912665832,85,126.58233746973418
1,0.003160255318565686,0.6698765463235116,100,85.83475326742791
2,0.0024043384252993346,0.5399684961756336,100,73.73398390640168
3,0.0025277794928624934,0.5492638073939994,100,99.69261907707288
4,0.003218052179620184,0.6593019835746703,100,67.8991613879408
5,0.002443835467072496,0.5986692795481638,100,67.62932197461394
6,0.003926610375574409,0.8123857288703977,96,59.02539802935398
7,0.003083625107651435,0.6804009509143745,94,80.27904013230726
8,0.0011217841123203891,0.2545124560407864,100,96.10121413633118
9,0.001616011653791986,0.3528486676287729,100,119.26811466951906
10,0.0019549679354414467,0.43045441824956926,100,129.535068382286
11,0.003913822775986549,0.883807282199413,100,51.212386430647854
12,0.0010803239611967361,0.24780158613684536,100,118.39841513481878
13,0.0023632016107305955,0.6042208595692772,100,87.86608939667319
14,0.0008173528369310036,0.1632632893140241,100,142.1359168310863
15,0.0035543477832314435,1.1000627841667365,97,218.2582675935011
16,0.0018810057192958371,0.3951668044654509,100,71.22890342796067
17,0.001621697749927091,0.36735257502424157,100,157.59179183481837
18,0.0038356230199487486,0.8857057065917657,94,86.2383217964601
19,0.00235354621974534,0.5338602911244796,100,87.02149712507884
20,0.0030454523604997188,0.619113490917276,95,124.15937450670826
21,0.002616657539211281,0.6455156340887394,100,107.05913189905601
22,0.0006220010417883144,0.1400248180153323,100,153.38113479250717
23,0.002227277192303266,0.47512276188230185,100,60.740868414593166
24,0.004193988115167284,0.9115266136621232,97,87.06054278218544
25,0.0028783506282338807,0.8644379681838118,100,239.70326760998896
26,0.001047456749128466,0.24634629954458787,100,153.10926646319024
27,0.0019378310617556057,0.4364330702211455,100,60.1204427180795
28,0.0011749496210516463,0.2720238288880848,100,214.6998312118647
29,0.0012159354790202586,0.4175384249931212,100,212.1609845408763
30,0.00168902709325236,0.4156054993414074,100,102.39895636521668
31,0.0010920469585426473,0.24671079756123587,100,158.40778205695543
32,0.0019441561719893401,0.42288085318989826,100,100.54297780549572
33,0.00241144838830331,0.524355737020921,100,167.99554725528543
34,0.002240948461151832,0.4551206515538284,100,85.55106093580146
35,0.0015988622315892536,0.3457234168370374,100,93.71237431425872
36,0.0035304227817086137,0.7983893615860499,100,71.67850085965163
37,0.0033018637972083826,0.6561809180630942,100,46.26443614449197
38,0.0011776460010772,0.2549042990643894,100,119.66063765713471
39,0.0038275010870845705,0.9047936291176292,92,48.102570135216546
40,0.0023108833723237527,0.4748379620398386,100,29.52911085885989
41,0.0012975111901666159,0.28542494267312135,100,170.696928282169
42,0.002403420640130655,0.5059925937497373,100,49.829367786251
43,0.0013463686307986008,0.32466811935972095,100,246.95431979754287
44,0.0021563864965068627,0.6320783212044044,100,254.91633779320514
