,S_mean_std,A_mean_std,count,L2_norm
0,0.0013147546800290435,0.2564482515349741,100,139.38897262784664
1,0.0036710169950352933,0.6812252940804354,100,52.062790984036
2,0.001748342207275331,0.31794633255464494,100,113.87037214188895
3,0.0030917635715540285,0.5438700254354357,100,68.41132894275765
4,0.003352053093734954,0.5795472601879874,100,78.82181127224347
5,0.0018815947042159504,0.3397110583397549,100,54.59053507905923
6,0.0011923549301058706,0.23112231734505903,100,110.5441763725556
7,0.0021201428857190166,0.5005992725013385,100,37.31867494949419
8,0.0017171018686518704,0.3120705822752557,100,56.62196110631503
9,0.002792870550539757,0.5761963433751748,98,231.1252109253852
10,0.0029205815893742154,0.5538599534077541,100,81.02394707795273
11,0.002974112946400756,0.5445370949585896,100,63.80897635007894
12,0.0009622593897645146,0.1741239421201146,100,139.7527113719313
13,0.0006787935490982043,0.11357625585420866,100,14.560887138421554
14,0.0029799090491135893,0.5925463278641593,91,171.42668215681098
15,0.0038658311749775695,0.676281706939286,100,58.13591915532555
16,0.002590840822445587,0.43386243672331454,100,81.60109282700155
17,0.002495559307352391,0.44948688497175576,100,67.03520609270227
18,0.004195031732370094,1.281611682086305,95,79.76250089839743
19,0.0017346927249579079,0.30283452998422034,100,40.78461780025349
20,0.0024951910984458764,0.583339426106093,100,154.9065958605574
21,0.002398228042330372,0.38596700013695795,98,39.89363347846758
22,0.0017811246055302772,0.32517491542724514,100,63.231806529660105
23,0.0016850659838464693,0.322543878638895,100,86.93958372963796
24,0.0009944063880232923,0.18124627724050202,100,147.71589080374412
25,0.0035842130405550213,0.6541143438582822,100,141.28863999133935
26,0.0029968125344969954,0.5738140852175427,100,57.50446379913269
27,0.00199491608296862,0.3742128382682996,100,84.38194867820859
28,0.0028428323847763167,0.6532957601160974,90,110.82272051306992
29,0.0024193349900195776,0.41819372110053976,100,68.00090698296445
30,0.0023449772894290574,0.4393630482036155,100,119.66226251344347
31,0.0018219957161151887,0.30490183245521835,100,40.104604039574035
32,0.0015177905717230177,0.496383257005102,100,194.2710829075716
33,0.002807061319853701,0.4883913108847444,100,88.1887691080026
34,0.002158674869313298,0.6101259074761952,99,154.0303541688389
35,0.0026982149865580713,0.4730165420584141,100,87.47622639453077
36,0.002659087319780203,0.5106136042225632,100,80.04896087997983
37,0.0033967297684898436,0.6848707716284302,85,80.5717299003545
38,0.002758457589648657,0.5210085973070941,100,82.06167231907949
39,0.003195406581272104,0.5866613159225519,98,84.47587258525012
40,0.0033021400310082123,0.597795904463451,100,66.75562873121208
41,0.0018353107101713173,0.37996924912353347,100,157.48122227926456
42,0.0005547021089070075,0.0985725517434661,100,19.13657798766889
43,0.002947592344642723,0.4938101838543283,86,37.75736483371283
44,0.00268138300144068,0.47005864929767005,100,55.5423158320743
45,0.0011953072457868217,0.2114526943770409,100,73.67754121220622
46,0.0024861004549925994,0.5825988204649989,100,101.07204153462014
47,0.0018874547293286886,0.33858359448385045,100,54.86432670982132
48,0.0019992143966815756,0.367375203323847,100,96.01321131115395
49,0.0020950530677493148,0.5124739848143137,100,227.99333801330496
50,0.0024688350830797345,0.4651242338291822,100,66.8922980282169
51,0.0012219978673417096,0.23673518247976616,100,157.24812523802768
52,0.0026783896626521265,0.4519314446258253,100,112.62211046481167
53,0.002842369989969715,0.5669147381694872,100,48.539181788639354
54,0.001842954275054384,0.319450105423212,100,77.09584004179837
55,0.0013898322046165027,0.23859612937848224,100,110.78327425239537
56,0.003164276614885475,0.5838737581556859,100,54.23559718878615
57,0.0035850733304874567,0.8010946770051542,97,98.48353953914152
58,0.0022211457456079078,0.42340487313868175,100,90.94372534944495
59,0.0012831807780166304,0.23255181116828572,100,117.67551006374605
60,0.0030167330749804864,0.5838368773959154,98,123.37788304732436
61,0.0033055049916201015,0.6998492555283117,100,108.31971516203501
62,0.0031616724660699664,0.49882371651798124,86,42.21614758563251
63,0.0025800498765062778,0.530869757380777,100,94.02272126532965
64,0.0014842737854479987,0.25474406393541416,100,134.0450745432667
65,0.0020945735220244013,0.40318772012039683,100,150.37094020625608
66,0.0014237359621326656,0.2705395901532413,100,205.02617069290633
67,0.0025034387624129897,0.5039270837994935,100,101.4895699484965
68,0.0007076732180308399,0.12984611004770194,100,151.47754224297455
69,0.0021751408030800086,0.38219445164553223,100,67.14510571673621
70,0.002702455795028956,0.45237800311036436,100,47.17955850864403
71,0.0030091372806890114,0.5289780894891329,100,44.389658299632366
72,0.003628724259605029,0.5697836837631506,83,39.166238750540955
73,0.0017368503500004412,0.34742792365902614,100,215.9986513581096
74,0.0018273112559117621,0.36970868934672585,100,136.80660100461867
75,0.0024426528745666518,0.5358614629055511,100,171.6878070480242
76,0.001233987363129606,0.22389384160376957,100,92.8770274834237
77,0.002592716971112254,0.49675284751183346,100,60.15525467991232
78,0.0016838857979440144,0.3004776184108392,100,69.20496099577085
79,0.00118143046426028,0.19875320205857433,99,140.41712135241312
80,0.003152295370128957,0.5521096278771085,100,62.95228662210051
81,0.0029325017500242767,0.5852178200522898,99,86.47347198991558
82,0.0013613976764792056,0.26873220498730244,100,149.68669537596563
83,0.003609193324666913,0.7610666190200422,92,91.53494795870033
84,0.0024678527956219594,0.4861759409936678,100,76.01423798134111
85,0.0028988664998644137,0.5523431694866411,100,68.39880846165268
86,0.001453782945706595,0.2845114044161201,100,101.8143245249503
87,0.0032155873852141403,0.6597243146923988,98,128.47855263187245
88,0.0016163517986268238,0.3101968139797801,100,103.59019910691266
